봄을 담다~홈놀이  홈육아!,ㅋㅋ 저도요 그래서 오늘은 봄을 담아보았어요. 나가서 봄을 만나고 싶지만... ^^ ㅋㅋㅋ 그림으로 봄을 담아보았어요 나무를 그린후 그위에 면봉으로 꽃을 꾸며 보았어요. 표정 쏴라있네. ㅋㅋㅋㅋ 짜잔. 나무에... 
2020 봄  여자 자켓 코디,오늘 준비한 해외 스트릿 패션 포스팅은 2020 봄 여자 자켓 코디 준비했어요. 이번 봄은 예쁜 아우터들이 특히 더 많은 것 같아요. 그 중 자켓들만 모아봤으니 천천히 한번 보실까요! 먼저  저번 해외 스트릿... 
양재동꽃시장에서 봄꽃 사왔어요,꽃시장 안으로 들어갔더니  온갖 봄꽃들이 자태를 뽐내고 있더라구요. 꽃사러 온 분들도 많고...(엄청 많진 않구요  예상보다 많았단 소리에요) 물론 모두 마스크를 착용하구요. 화사한 봄꽃 좀 샀습니다 노고... 
봄이 성큼 다가왔네~쑥 뜯었다,외출대신 콩이랑 쑥 뜯으며 하루를 보낸다 양지바른곳에는 봄꽃들이 방글방글 웃고 있고 봄까치꽃 냉이 꽃마리 광대나물 등 눈맞춤한다 애리애리한 애쑥들 파릇파릇 이쁘다 쑥은 옛부터 단군신화에 등장할... 
달달한 봄 쪽파,올해 농사 준비를 하느라 오늘 유기농 텃밭에 가보니~봄 쪽파가 겨울을 이겨내고 요렇게 푸름푸름 올라와 있는거 있죠!!!^^ 봄 쪽파는 엄청 달달하데요*^^* 이제 겨우 겨울 잠에서 깨어나 뾰쪽 올라온지라 아직은... 
봄 원피스 화려한 원피스로 얼굴을 환하게 :),봄 원피스 화려한 원피스로 얼굴을 환하게 :) 안녕하세요. :) 저는 지난주쯤 바람쐬러 명동 picnic 에... 날씨가 꽤 따스했던 날이라 봄 느낌 물씬 드는 봄 원피스를 입었던 날이에요. 실키하고 글로시한 소재로... 
써스데이아일랜드 자켓 트렌치코트 봄아이템,봄 아이템 안녕하세요? 요 며칠 사이 햇살도 좋고 공기도 제법 따뜻하고 외출 본능이 깨어나고 있어요. 그동안 힘들게 집콕했으니 시간적 여유가 있을 때 제주도에 다녀오려고 하는데요. 가장 먼저 생각난 봄... 
[단어카드] 봄단어카드 / 영아반 유아반,영아반 유아반 봄단어카드 입니다. 영아반은 일체형으로  유아반은 보슬이까슬이를 글을 찾아... 올려드리도록 하겠습니다! 첨부파일 봄단어 (2).vol1.egg 파일 다운로드 첨부파일 봄단어 (2).vol2.egg 파일 다운로드
봄이니깐 화사하게 스파오 크림 팬츠 출시!,컬러로 봄 아이템 신상 출시가 많이 되고 있어요! 그래서 스파오도 겨우내 어둡고 두꺼웠던 팬츠가 지겨웠을 것 같은 고객님들을 위해 크림 팬츠  크림 아우터 밝고 화사한 봄 신상을 소개합니다. 테이퍼드핏... 
봄 텃밭 씨앗 파종  텃밭 모종 키우기,쉬엄 쉬엄 텃밭 농사  봄 텃밭 씨앗 파종 코로나 19 사태가 진정되기만을 바라며 코로나 감염증 확산... 지난 초겨울 파종시기를 놓쳐 어린 새싹 상태로 한겨울을 보내며 언제 크나 싶었던 봄동과 시금치가 따스한... 
vol. 9 봄은 걸음을 늦추지 않는다,코로나19로 힘든 시기임에도 불구하고  어느 때보다 빨리 봄이 오고 있다. 우리의 봄은 언제 올 지 모르겠지만  자연의 봄은 걸음을 늦추지 않는다. 편하게 돌아 다녔던 지난 날이 그리운 나날 #매화꽃 옥수수... 
봄신상/여성의류쇼핑몰 '프롬미스:롱니트코트',예쁜 봄신상이 왔으니 지긋지긋한 코로나를 뚫고 2주만에 외출! 봄신상/여성의류쇼핑몰 프롬미스♥ 30 40대 여성의류 쇼핑몰  여자의 마음을 잘 아는 프롬미스: http://www.fromiss.com 프롬미스 프롬미스... 
초고화질 컴퓨터 | 봄 배경화면 | 벚꽃 그리고 봄꽃,오늘은 그동안 제가 직쩝 찍고 편집했던 봄날의 감성이 듬뿍 담긴 초고화질 사진들을 공유하려고 합니다. 벚꽃부터 유채꽃 그리고 동백꽃에 이르기 까지 다양한 UHD의 초고화질 컴퓨터 봄꽃 배경화면과 더불어... 
대마도는 봄,저도 아마 올해 바깥에서 보는 봄꽃은 이게 마지막이지 않을까 싶네요. 대마도 다녀온 뒤로는 쭉 집 밖으로 나가지 않고 있으니 말이에요. 원래 이 맘 때 쯤에는 이웃님들 블로그에 올라오는 봄꽃 사진으로 정말... 
남도 봄꽃축제 무작정 찾는 상춘객들?!,봄의 전령사인 매화와 산수유꽃이 꽃망울을 터뜨리고 있지만  축제를 주관하는 해당 지자체들은... 경남 창원시도 전국 최대 규모의 봄꽃축제인 #진해군항제 벚꽃축제를 취소했고  하동군도 ‘십리 벚꽃길’... 
눈물 항아리를 달고 있는 단어들과 봄,이삭 레비탄 이탈리아의 봄 Isaac Levitan Spring in Italy / 1890 / oil on canvas / 19.5cm x 32cm 길 위에 부서지고 있는 봄 볕에 길은 하얗게 탈색되고 있습니다. 길을 따라 서 있는 나무들은 차오르는 열기를 도저히 이길... 
봄나물 요리~ 봄나물 숙회~봄나물 삶는법~,입춘이 지나고 겨울잠에서 깨어난 향긋한 봄나물이 여기저기 파릇파릇! 달래  냉이  취나물  돌나물  참나물 등 향긋함과 쌉싸름~ 저마다의 맛으로 비타민 무기질과 각종 영양소가 듬뿍 함유된 봄나물 채취... 
[이벤트] 이번 봄에 뭐하쥐? 봄 계획 공유 이벤트!,날씨가 조금 따뜻해지는 듯 하더니 벌써 2월 막바지에 접어들었습니다~ 여러분은 다가오는 봄에 대한 계획이 있으신가요? 집에서 휴식  공원 나들이  공부 등 그 어떤 계획도 무방하니 여러분의 봄... 
여자 봄 코디 지금입기 좋아~,도대체가 뭘 입어야 할지 모르겠는 지금 이때에 하나 있으면 쭉 4계절 내내 입을 수 있는 여자 봄... 여자 봄 코디가 완성될 거란 생각이 든다. 단추에는 세인트제임스의 대표적인 닻 로고가 들어가... 
봉은사 홍매화 그래도 봄은 봄이었다.,이런 슬픔과 위로가 교차하는 시기에도 봄은 찾아왔다. 오늘은 작년에 비해 일찍 시작한 봉은사 홍매화... 결국 봄날은 온다. 봉은사 홍매화 그래도 봄은 봄이었다. 이것이 진정 강남을 상징한다고 생각한걸까?... 
3월4월 새학기 봄 환경구성 : 병아리 도안 및 가랜드,3월4월 새학기 봄 환경구성 : 병아리 도안 및 가랜드 새학기와 봄 주제로 사용할 수 있는 병아리 도안입니다. 이 컨셉과 같은 가랜드는 내일 오전 중에 포스팅 올려드릴게요^^ 3월4월 새학기 봄 환경구성... 
강진 백련사 동백숲(수줍은 빨간봄꽃),강진여행 백련사 동백숲 수줍은 빨간봄꽃 강진 백련사는 다산 정약용 선생과 관련이 깊은 사찰인데요... 따뜻한 봄이 오면 봄의 전령사인 매화와 함께 동백꽃 소식이 곳곳에서 들려오는데요  동백꽃은 빨갛게... 
봄의 시작(구영리 밥집//소반앤바이수),봄인데..... 햇빛도 따뜻하고.... 모두들 집에서 버틸만큼 버텼나보다 나비란 놈 좀전까지만해도... 여튼 봄은 오고 꽃잔치도 시작되었다. #울산구영리반찬 #울산구영리반찬배달 #구영리도시락 #울산반찬... 
냉이무침 만들기  봄나물 냉이된장무침 삶는시간,냉이무침 만들기  봄나물 냉이 된장무침 삶는 시간 안녕하세요. 가장 빛나는 별입니다.^^* 어릴 때 제가 살던 곳은 밭이 많아서 그런지 해마다 봄이 되면 냉이가 지천으로 깔려있던 기억이 나는데요. 덕분에... 
봄 옷을 피웠습니다_골든로드스웨터,만들어보고파졌어요 봄 옷이 피었습니다 연일섬유의 든든한 지원으로 . 꿈나래 . 빛나 . 림이그림 . 야매코선생 . 네명의 디자이너스프로 회원과 함께하는 코바늘 옷 뜨기 프로젝트 '봄 옷이... 
민들레무침  봄나물요리,새봄에 꽃피기전 연한 민들레는 그리 심하게 쓰지도 않으면서 먹기좋은 봄나물이 돼주지요. 있는곳에 무리지어 자라기도 하구요. 요즘은 나물로 혹은 건강식품으로 재배도 하는 건강한 먹거리기도 하답니다.... 
봄구두 기본템으로도 좋은 잇슈 5288 에나멜힐,얼마전엔 봄구두를 하나 장만했는데 베이직한 색감과 디자인이 맘에 들어 포스팅해보려고 합니다 :) 아직 나들이는 무리지만! 마음만은 이미 저 멀리 팔랑팔랑~ 돌아다니고 있어서 그에 맞춰 봄구두를... 
제주도 봄여행 성산일출봉 유채꽃 봄꽃~1년전 오늘,▷▷ 제주도 봄여행 성산일출봉 유채꽃 단지를 찾았는데요. 해안도로를 따라가면 제주는 어디서나 봄꽃축제가 열리는거 같더라구요. 유채꽃 매화 동백.. 아직은 이른 것이 아닌가 했음에도 노랑물결 일렁이는... 
플레이키즈프로 나이키키즈 후드집업 봄스타일링,따뜻해지길 봄에는 아침 저녁으로 쌀쌀하니깐 봄스타일링으로 플레이키즈프로 나이키키즈 후드집업 소개해드릴께요 급하게 살게 있어서 나왔는데 달달한 봄시즌메뉴에 이끌려 잠시 카페에 들렸어요 요즘... 
아주버님이 보내주신 봄나물 택배,텃밭의 봄나물 받고 너무 반갑고 고마워서 블로그에 올려 봅니다 꽃이 피기 전에 먹으라고 보내신 냉이와 텃밭의 봄동  시금치... 아주버님표 맛있는 무... 겨울초도 지금이 한창 영양많고 맛있다고 보내셨네요... 
봄도다리 쑥국의 배신  실체를 알고 먹읍시다,우선 해마다 봄이면 어김없이 봄 도다리 소식이 들린다. 도다리 하면 어떤 생각을 떠올릴까? &quot;광어와 비슷하게 생겼다.&quot; &quot;맛은 광어보다 더 차지고 쫄깃하다.&quot; &quot;도다리 쑥국이 유명하다.&quot; 보통의 사람들이 떠올리는... 
평사리들녁엔 완연한 봄,평범한 일상이 정지된 느낌이다   몇주째 ~~달콤하던 봄 햇살도코로나 19로 그 빛이 묻혀버렸다... 보고싶다   봄까치 ~~ 광대나물 ~~ 얼마 전 새로 핸드폰 바꾸고  케이스 하나 만들어 달라는 옆지기에게골라 보라고... 
주몽이 봄햇살 느끼기,오늘은 봄햇살좀 쬐고 와야겠어요...ㅋ 옷 입혀 놓고 기다리라고 했더니 멍 때리고 있네요...ㅋ 엄마... 눈부셔라....ㅋ 곰돌이 모자쓰고 게슴츠레하니 해서는 혀 살짝 내밀고 있어요...ㅎㅎㅎ 봄을 느끼고 있는중... 
봄나래의 아름다운 우리한과  한식디저트 플레이팅,봄나래의 대표 디저트 도라지정과 와 한과 몇가지를 곁들여 세팅해 보았답니다. 예전에는 많은 양을... 여기에 봄나래의 대표메뉴 도라지정과까지!! 도라지정과는 먹기좋은크기로 잘라 콩고물을 묻혀놓은... 
여수 봄여행지 추천! 한달뒤면 볼 수 있는 봄꽃 모음♥,약 한달 뒤면 볼 수 있는 여수의 봄꽃 모음! &lt;여수 봄여행지 추천&gt; 안녕하세요~! 힐링여수야 입니다 ^^* 어느덧 2월 마지막주네요~ 아직은 쌀쌀한 겨울기운이 남아있지만 한달 앞으로 성큼 다가온 봄을 기대하며... 
봄 여행지 완주 화암사 - 봄꽃 향기를 찾아서,복수초  얼레지 꽃길을 걷다 시절이 하 수상(殊常)하고  마음은 뒤숭숭하지만 봄은 거침없이 뚜벅뚜벅 다가옵니다. 찾아오는 봄에 저항하기 위하여 겨울은 눈까지 뿌리며 끝까지 안간힘을 써보지만 이내 백기를... 
그래도 봄은 오려나봐요~,그래도 봄은 오려나봐요~ 요즘 코로나19때문에 일상생활이 많이 바뀌었죠 평범했던 이전 생활들이... 화분들은 봄을 맞이하고 있어요~ 겨우내 움츠렸던 잎들이 새싹을 내보이고 움트일 준비를 하고있더라구요.... 
잠시 후 11시 첫 봄마켓 모두 주문 마감됩니다:),최애 봄니트라구요 허전한 넥라인이 어색해서 니트 단품착용을 꺼려하셨던 분들께도 추천이구요 딱... 언제나 감사합니다 ❤ 2020 SS 봄마켓 01 (Outer) 보러가기 ▼ [OPEN] 2020 SS 봄마켓 01(Outer)(~3/6 금요일까지... 
봄을 부르는 유채나물,고운 봄 제주 풍경을 떠올리게 하는 아낌없는 유채입니다. 살짝 데쳐서 액젓  참기름  깨소금  다진 마늘 넣어 무쳐 놓으니 아삭하면서 풋풋한 봄의 맛이 느껴집니다. 생유채를 식초 넣고 새콤달콤하게... 
봄이 왔음을 알려주는 목련,봄을 맞이하기 전  봄 하면 떠오르는 나무가 있으신가요 ? 오늘 소개해드릴 나무는 목련입니다. 목련은 잎이 피기 전 꽃이 먼저 펴서 목련꽃이 폈다 싶으면 본격적인 봄이 왔구나라고 많이들 생각하실 듯... 
봄 사진 잘 찍는법 : 매화 &amp; 산수유 &lt;봄의 전령&gt;,HAVE NICE PHOTO 봄의 전령 매화 &amp; 산수유 올해는 유독 겨울이 춥지 않고 눈도 제대로 오지 않았죠? 그래서 봄이 좀더 일찍 올듯 합니다. 사실 제주도 지역은 2월부터 유채꽃이 피어 4월까지 이어지고 2월 하순... 
[임덕기] 완주청년키움식당 : 설레이나봄,완주청년키움식당 설레이나 봄 따뜻한 바람이 불어오면서 여기저기에는 하나둘씩 꽃망울을 터트리면서 봄이 왔다는걸 실감할 수 있는 날씨가 되었습니다. 새로운 봄기운을 받아 논과 밭 작물들도 하루가... 
봄 향기 물씬~ 먹고 또 먹고 싶은 꼬막 봄나물 비빔밥,봄 향기 물씬~ 먹고 또 먹고 싶은 꼬막 봄나물 비빔밥 - 쫄깃한 꼬막과 아삭한 봄나물의 완벽한 조합 황금 레시피 2월하면 떠오르는 대표 제철 음식인 꼬막! 오늘은 꼬막과 함께하는 레시피를 소개하려고... 
그래도 봄은 오는가 보다.,아직은 겨울이지만 공기에서 뭔가 봄이 느껴진다. 풀들이 점점 푸르게 물들고 수선화에서도 꽃을... 지금쯤이면 다들 들떠 있어야하고 봄여행을 준비해야할 시기인데 내눈에 비친 올해 겨울은 유난히... 
본죽 봄냉이바지락죽 향긋하니 맛나요,뭘 먹을까 고민하다가 우연히 계절메뉴인 봄냉이바지락죽이 나왔다는 기사를 보고 그걸로 먹기로 했지요. 저는 이게 새로운 menu인 줄 알았는데 알고 보니 매해 봄이 되면 나오는 한정 메뉴인 것 같더라고요.... 
가을 씨뿌림 놓친 보리·밀...봄에 심어도 됩니다,이른 봄에 파종하면 정상 생육이 가능하고 가을 늦게 파종하는 것보다 수량도 증가한다고 합니다. 오늘은 맥류를 봄 파종(씨뿌림) 할 때 알맞은 품종과 지역별 파종 시기  재배 시 유의사항 등에 대해... 
봄을 기다리는 대전평생교육진흥원,그냥 기다리면 날짜가 지나면서 '저절로' 오는 봄이었는데  올해는 코로나19 때문에 봄은 오고 있는데도 봄이 아닌 것 같은 느낌입니다. 원래 3월이면 각급 학교에서 개학식  입학식으로 살짝 들뜬 분위기에... 
남자 봄 자켓 브랜드 감성 터지는 론트,남자 봄 자켓 브랜드 감성 터지는 론트 안녕하세요!! 오늘도 백화점에서 쇼핑을 부시고 온 다리기리입니다. 봄 신상 새롭게 들어온 스타일이 있는지 확인차 갔는데 사람이 없어도 이렇게 없을 수 없네요;; 원래... 
